"lead_key","occurrence_count","statuses","business_name","niche","city","state","website","owner_name","validation_status","triage_reason","recommended_action","source_files","should_skip_research","should_skip_collection"
"website:louiesrestorationplumbing.com","3","pending;raw","Louies Water Damage & Plumbing","plumbing","Raleigh","NC","https://www.louiesrestorationplumbing.com/","","validated_public_business_source","missing_owner;missing_owner_source;missing_first_party_contact_path","monitor_or_move_on_until_stronger_public_evidence","data/runs/2026-06-14-150640-2026-06-14-usa-home-services-sprint/raw/2026-06-14T15-04-29-026Z-usa-home-services-sprint-fresh-leads.csv;data/runs/2026-06-14-150640-2026-06-14-usa-home-services-sprint/tmp/2026-06-14T15-04-29-026Z-usa-home-services-sprint-fresh-leads.pending-enrichment.csv;data/runs/2026-06-14-150640-2026-06-14-usa-home-services-sprint/tmp/2026-06-14-usa-raleigh-knoxville-batch-022.pending-enrichment.csv","False","True"
"website:theoutsidegroup.co","3","final_artifact;master;reviewed_artifact","Outside","landscaping","Dallas","TX","https://theoutsidegroup.co/","Mike Munsterman","reviewed_owner_verified_public_source","","","data/master_leads.csv;data/runs/2026-06-14-182533-2026-06-14-usa-home-services-sprint/final/2026-06-14-texas-service-owner-enriched-batch-044.csv;data/runs/2026-06-14-182533-2026-06-14-usa-home-services-sprint/reviewed/2026-06-14-texas-service-owner-enriched-batch-044.csv","True","True"
"website:acatucson.com","3","final_artifact;master;reviewed_artifact","Air Conditioning Associates Inc","hvac","Tucson","AZ","https://www.acatucson.com/","Gary Wakefield","reviewed_final_public_owner_verified","owner_verified;official_site_verified;official_contact_path_verified;bbb_profile_verified;azroc_active_profile_verified","merge_as_reviewed_final;offer website modernization, local trust packaging, and HVAC SEO/GEO audit","data/master_leads.csv;data/runs/2026-06-15-044733-2026-06-15-usa-home-services-sprint/final/2026-06-15-tucson-hvac-final-batch-069.csv;data/runs/2026-06-15-044733-2026-06-15-usa-home-services-sprint/reviewed/2026-06-15-tucson-hvac-reviewed-batch-069.csv","True","True"
"website:zippitysplitplumbing.com","3","final_artifact;master;reviewed_artifact","Zippity Split Plumbing","plumbing","Phoenix","AZ","https://zippitysplitplumbing.com/","Mark Carrasco","reviewed_final_public_owner_verified","owner_verified;official_site_verified;official_team_page_verified","merge_as_reviewed_final;offer plumbing lead-capture follow-up and local visibility audit","data/master_leads.csv;data/runs/2026-06-15-030224-2026-06-15-usa-home-services-sprint/final/2026-06-15-phoenix-roofing-plumbing-final-batch-065.csv;data/runs/2026-06-15-030224-2026-06-15-usa-home-services-sprint/reviewed/2026-06-15-phoenix-roofing-plumbing-reviewed-batch-065.csv","True","True"
"website:palmettooutdoorlighting.com","3","pending;raw","Palmetto Outdoor Lighting","electrician","Charlotte","NC","https://palmettooutdoorlighting.com/","","validated_public_business_source","missing_owner;missing_owner_source","monitor_or_move_on_until_stronger_public_evidence","data/runs/2026-06-14-144603-2026-06-14-usa-home-services-sprint/raw/2026-06-14T14-43-26-895Z-usa-home-services-sprint-fresh-leads.csv;data/runs/2026-06-14-144603-2026-06-14-usa-home-services-sprint/tmp/2026-06-14T14-43-26-895Z-usa-home-services-sprint-fresh-leads.pending-enrichment.csv;data/runs/2026-06-14-144603-2026-06-14-usa-home-services-sprint/tmp/2026-06-14-usa-owner-enriched-batch-019.pending-enrichment.csv","False","True"
"website:raleighresidentialcontractor.com","3","pending;raw","Otto's Exteriors","roofing","Raleigh","NC","https://www.raleighresidentialcontractor.com/","","validated_public_business_source","missing_owner;missing_owner_source;missing_first_party_contact_path","monitor_or_move_on_until_stronger_public_evidence","data/runs/2026-06-14-150640-2026-06-14-usa-home-services-sprint/raw/2026-06-14T15-04-29-026Z-usa-home-services-sprint-fresh-leads.csv;data/runs/2026-06-14-150640-2026-06-14-usa-home-services-sprint/tmp/2026-06-14T15-04-29-026Z-usa-home-services-sprint-fresh-leads.pending-enrichment.csv;data/runs/2026-06-14-150640-2026-06-14-usa-home-services-sprint/tmp/2026-06-14-usa-raleigh-knoxville-batch-022.pending-enrichment.csv","False","True"
"website:effectivecommercialelectriciannashville.com","3","pending;raw;rejected","Effective Commercial Electrician Nashville","electrician","Nashville","TN","https://effectivecommercialelectriciannashville.com/","","validated_public_business_source","missing_owner;missing_owner_source;missing_first_party_contact_path","monitor_or_move_on_until_stronger_public_evidence","data/runs/2026-06-14-144603-2026-06-14-usa-home-services-sprint/raw/2026-06-14T14-43-26-895Z-usa-home-services-sprint-fresh-leads.csv;data/runs/2026-06-14-144603-2026-06-14-usa-home-services-sprint/tmp/2026-06-14T14-43-26-895Z-usa-home-services-sprint-fresh-leads.pending-enrichment.csv;data/runs/2026-06-14-144603-2026-06-14-usa-home-services-sprint/tmp/2026-06-14-usa-owner-enriched-batch-019.rejected.csv","False","True"
"website:roofrepairinnashville.com","3","pending;raw","Roof Repair Nashville","roofing","Nashville","TN","https://roofrepairinnashville.com/","","validated_public_business_source","missing_owner;missing_owner_source;missing_first_party_contact_path","monitor_or_move_on_until_stronger_public_evidence","data/runs/2026-06-14-144603-2026-06-14-usa-home-services-sprint/raw/2026-06-14T14-43-26-895Z-usa-home-services-sprint-fresh-leads.csv;data/runs/2026-06-14-144603-2026-06-14-usa-home-services-sprint/tmp/2026-06-14T14-43-26-895Z-usa-home-services-sprint-fresh-leads.pending-enrichment.csv;data/runs/2026-06-14-144603-2026-06-14-usa-home-services-sprint/tmp/2026-06-14-usa-owner-enriched-batch-019.pending-enrichment.csv","False","True"
"website:quickelectricre.com","3","master","Direct Electric Repair of Queens","electrician","Queens","NY","https://www.quickelectricre.com/","","contact_path_present","","","data/master_leads.csv","True","True"
"website:artemismedicalspa.com","3","final_artifact;master;reviewed_artifact","Artemis Med Spa","med spa","Miami","FL","https://www.artemismedicalspa.com/","Vincenzo Panzarino","validated_public_business_source","","","data/master_leads.csv;data/runs/2026-06-13-173233-florida-owner-batch-005/final/2026-06-13-florida-owner-enriched-batch-005.csv;data/runs/2026-06-13-173233-florida-owner-batch-005/reviewed/2026-06-13-florida-owner-enriched-batch-005.csv","True","True"
"website:shingle-masters.com","3","final_artifact;master;reviewed_artifact","Shingle Masters Roofing & Construction","roofing","Riverview","FL","https://www.shingle-masters.com/","Ed B.","validated_public_business_source","","","data/master_leads.csv;data/runs/2026-06-13-174610-florida-owner-batch-006/final/2026-06-13-florida-owner-enriched-batch-006.csv;data/runs/2026-06-13-174610-florida-owner-batch-006/reviewed/2026-06-13-florida-owner-enriched-batch-006.csv","True","True"
"website:propropertymain.com","3","master","Pro Property Maintenance of Yonkers","home service","Yonkers","NY","https://www.propropertymain.com/","","contact_path_present","","","data/master_leads.csv","True","True"
"website:nonamedspa.com","3","final_artifact;master;reviewed_artifact","Nona Med Spa","med spa","Orlando","FL","https://nonamedspa.com/","Krishma Patel","validated_public_business_source","","","data/master_leads.csv;data/runs/2026-06-13-174610-florida-owner-batch-006/final/2026-06-13-florida-owner-enriched-batch-006.csv;data/runs/2026-06-13-174610-florida-owner-batch-006/reviewed/2026-06-13-florida-owner-enriched-batch-006.csv","True","True"
"website:belaroofing.com","3","final_artifact;master;reviewed_artifact","Bela Roofing","roofing","Orlando","FL","https://belaroofing.com/","Mohamed Fahmy Jr","validated_public_business_source","","","data/master_leads.csv;data/runs/2026-06-13-173233-florida-owner-batch-005/final/2026-06-13-florida-owner-enriched-batch-005.csv;data/runs/2026-06-13-173233-florida-owner-batch-005/reviewed/2026-06-13-florida-owner-enriched-batch-005.csv","True","True"
"website:eliteroofingservices.com","3","final_artifact;master;reviewed_artifact","Elite Roofing Services","roofing","Tampa","FL","https://www.eliteroofingservices.com/","Camille M Austin","validated_public_business_source","","","data/master_leads.csv;data/runs/2026-06-13-173233-florida-owner-batch-005/final/2026-06-13-florida-owner-enriched-batch-005.csv;data/runs/2026-06-13-173233-florida-owner-batch-005/reviewed/2026-06-13-florida-owner-enriched-batch-005.csv","True","True"
"website:igloaesthetics.com","3","final_artifact;master;reviewed_artifact","iGlo Aesthetics and Wellness","med spa","Miami Lakes","FL","https://www.igloaesthetics.com/","Katrina D Friedberg","validated_public_business_source","","","data/master_leads.csv;data/runs/2026-06-13-173233-florida-owner-batch-005/final/2026-06-13-florida-owner-enriched-batch-005.csv;data/runs/2026-06-13-173233-florida-owner-batch-005/reviewed/2026-06-13-florida-owner-enriched-batch-005.csv","True","True"
"website:premierheatingc.com","2","master","Premier Heating & Cooling of New York City","hvac","New York City","NY","https://www.premierheatingc.com/","","contact_path_present","","","data/master_leads.csv","True","True"
"website:directdrainclea.com","2","master","Direct Drain Cleaners of Syracuse","plumbing","Syracuse","NY","https://www.directdrainclea.com/","","contact_path_present","","","data/master_leads.csv","True","True"
"website:premierroofingo.com","2","master","Premier Roofing of Rochester","roofing","Rochester","NY","https://www.premierroofingo.com/","","contact_path_present","","","data/master_leads.csv","True","True"
"name-city-state:cyclone heating air|dallas|tx","2","pending;raw","Cyclone Heating & Air","hvac","Dallas","TX","","","partial_public_business_source","missing_owner;missing_owner_source;missing_first_party_contact_path","monitor_or_move_on_until_stronger_public_evidence","data/runs/2026-06-14-153401-2026-06-14-usa-home-services-sprint/raw/2026-06-14T15-30-06-398Z-usa-home-services-sprint-fresh-leads.csv;data/runs/2026-06-14-153401-2026-06-14-usa-home-services-sprint/tmp/2026-06-14T15-30-06-398Z-usa-home-services-sprint-fresh-leads.pending-enrichment.csv","False","True"
"website:k2plumbing.com","2","pending;raw","K2 Plumbing","plumbing","Hollywood","FL","https://k2plumbing.com/","","validated_public_business_source","missing_owner;missing_owner_source;missing_first_party_contact_path","monitor_or_move_on_until_stronger_public_evidence","data/runs/2026-06-14-084609-florida-expanded-east-coast-batch-014/raw/2026-06-14T12-42-22-647Z-florida-home-services-reboot-fresh-leads.csv;data/runs/2026-06-14-084609-florida-expanded-east-coast-batch-014/tmp/2026-06-14T12-42-22-647Z-florida-home-services-reboot-fresh-leads.pending-enrichment.csv","False","True"
"website:reliablethermal.com","2","master","Reliable Thermal Solutions of New York City","hvac","New York City","NY","https://www.reliablethermal.com/","","contact_path_present","","","data/master_leads.csv","True","True"
"name-city-state:carrier heating cooling|winter haven|fl","2","raw;rejected","Carrier Heating & Cooling","hvac","Winter Haven","FL","","","rejected_manual_review","low_signal_listing;missing_website;missing_owner;missing_owner_source;brand_or_manufacturer_mismatch","reject_do_not_merge","data/runs/2026-06-14-132353-2026-06-14-florida-home-services-reboot/raw/2026-06-14T13-20-19-679Z-florida-home-services-reboot-fresh-leads.csv;data/runs/2026-06-14-132353-2026-06-14-florida-home-services-reboot/tmp/2026-06-14T13-20-19-679Z-florida-home-services-reboot-fresh-leads.rejected.csv","False","True"
"website:cityelectricsupply.com","2","raw;rejected","City Electric Supply Palm Bay","electrician","Palm Bay","FL","https://www.cityelectricsupply.com/","","rejected_manual_review","non_local_supplier_or_manufacturer;supplier_chain;wrong_lead_type","reject_do_not_merge","data/runs/2026-06-14-130926-2026-06-14-florida-home-services-reboot/raw/2026-06-14T13-06-38-300Z-florida-home-services-reboot-fresh-leads.csv;data/runs/2026-06-14-130926-2026-06-14-florida-home-services-reboot/tmp/2026-06-14T13-06-38-300Z-florida-home-services-reboot-fresh-leads.rejected.csv","False","True"
"name-city-state:knoxville heating air|knoxville|tn","2","pending;raw","Knoxville Heating & Air","hvac","Knoxville","TN","","","partial_public_business_source","missing_owner;missing_owner_source;missing_first_party_contact_path","monitor_or_move_on_until_stronger_public_evidence","data/runs/2026-06-14-150640-2026-06-14-usa-home-services-sprint/raw/2026-06-14T15-04-29-026Z-usa-home-services-sprint-fresh-leads.csv;data/runs/2026-06-14-150640-2026-06-14-usa-home-services-sprint/tmp/2026-06-14T15-04-29-026Z-usa-home-services-sprint-fresh-leads.pending-enrichment.csv","False","True"
"website:deltafixitcrewo.com","2","master","Direct Fix-it Crew of Queens","home service","Queens","NY","https://www.deltafixitcrewo.com/","","contact_path_present","","","data/master_leads.csv","True","True"
"website:unclogplumbingservices247.com","2","pending;raw","Unclog Plumbing Services 24/7 Hollywood","plumbing","Hollywood","FL","https://unclogplumbingservices247.com","","validated_public_business_source","missing_owner;missing_owner_source;missing_first_party_contact_path","monitor_or_move_on_until_stronger_public_evidence","data/runs/2026-06-14-084609-florida-expanded-east-coast-batch-014/raw/2026-06-14T12-42-22-647Z-florida-home-services-reboot-fresh-leads.csv;data/runs/2026-06-14-084609-florida-expanded-east-coast-batch-014/tmp/2026-06-14T12-42-22-647Z-florida-home-services-reboot-fresh-leads.pending-enrichment.csv","False","True"
"website:starheatingcool.com","2","master","Star Heating & Cooling of Corona","hvac","Corona","NY","https://www.starheatingcool.com/","","contact_path_present","","","data/master_leads.csv","True","True"
"website:reactroofing.com/greenville/commercial","2","pending;raw","React Roofing - Commercial & Industrial","roofing","Greenville","SC","https://reactroofing.com/greenville/commercial","","validated_public_business_source","missing_owner;missing_owner_source;missing_first_party_contact_path","monitor_or_move_on_until_stronger_public_evidence","data/runs/2026-06-14-165330-2026-06-14-usa-home-services-sprint/raw/2026-06-14T16-51-37-879Z-usa-home-services-sprint-fresh-leads.csv;data/runs/2026-06-14-165330-2026-06-14-usa-home-services-sprint/tmp/2026-06-14T16-51-37-879Z-usa-home-services-sprint-fresh-leads.pending-enrichment.csv","False","True"
"website:apexpropertymai.com","2","master","Apex Property Maintenance of Brooklyn","home service","Brooklyn","NY","https://www.apexpropertymai.com/","","contact_path_present","","","data/master_leads.csv","True","True"
"website:deltaemergencyp.com","2","master","Delta Emergency Plumbing of White Plains","plumbing","White Plains","NY","https://www.deltaemergencyp.com/","","contact_path_present","","","data/master_leads.csv","True","True"
"website:epoxyfloorsnashville.com","2","raw;rejected","Nashville Epoxy Flooring Pros","flooring","Nashville","TN","https://epoxyfloorsnashville.com","","","missing_owner;missing_owner_source;suspicious_site_content;weak_first_party_evidence","reject_for_now_research_again_only_if_official_registration_or_owner_source_surfaces","data/runs/2026-06-14-175910-2026-06-14-usa-home-services-sprint/raw/2026-06-14T17-57-42-061Z-usa-home-services-sprint-fresh-leads.csv;data/runs/2026-06-14-175910-2026-06-14-usa-home-services-sprint/rejected/2026-06-14-nashville-epoxy-suspicious-batch-041.rejected.csv","False","True"
"website:atlantalandscapelifesaverdesigner.com","2","raw;rejected","Atlanta Landscape Life Saver Designer","landscaping","Atlanta","GA","https://atlantalandscapelifesaverdesigner.com/","Ayanna Ayanna","rejected_directory_only_low_signal","Public research found an AtlantaDirect.us page saying the content was published by owner and listing phone +1 770 637 3549, 24/7 hours, and key contact Ayanna Ayanna. No clean first-party site content, surname-level owner, address, state registration, licensing, portfolio, reviews, or independent business identity evidence was found. The generic business name and directory-hosted contact path make it too low-signal for this campaign.","AtlantaDirect.us public contact page","data/runs/2026-06-14-171955-2026-06-14-usa-home-services-sprint/raw/2026-06-14T17-18-10-212Z-usa-home-services-sprint-fresh-leads.csv;data/runs/2026-06-14-171955-2026-06-14-usa-home-services-sprint/rejected/2026-06-14-landscaping-low-signal-batch-036.rejected.csv","False","True"
